customer_id,age,income,city_tier,spend_fmcg,spend_electronics,spend_entertainment,pref_brand,fitness,family_oriented,tech_savvy,eco_friendly
C02109,48,52038,2,44.1,28.5,51.5,2,0,1,1,0
C02110,56,99474,1,86.2,100.0,68.5,3,0,0,0,0
C02111,32,43009,2,37.7,31.0,19.5,4,1,0,1,0
C02112,57,51346,2,22.9,39.2,5.0,3,1,0,1,1
C02113,26,67045,1,74.6,46.3,90.9,4,0,0,0,0
C02114,31,54974,2,47.2,42.2,33.8,5,1,1,1,0
C02115,32,66961,1,78.7,55.0,62.2,3,1,1,0,0
C02116,62,20706,3,52.9,25.3,33.7,4,0,1,0,1
C02117,23,55168,2,32.0,34.3,47.3,1,1,0,0,0
C02118,36,77245,1,71.5,77.9,39.9,3,0,1,0,0
C02119,37,41449,1,69.5,39.2,68.3,2,0,0,0,0
C02120,55,50888,1,41.0,35.5,67.9,1,0,0,0,1
C02121,40,35659,2,41.7,23.9,39.1,4,0,0,1,0
C02122,63,62340,1,76.2,47.4,80.0,1,0,1,0,1
C02123,52,55180,2,42.3,33.5,15.5,2,0,0,0,1
C02124,51,84378,1,70.2,50.4,57.2,4,0,0,0,0
C02125,53,63315,2,21.0,43.8,37.4,1,0,0,0,0
C02126,25,59410,2,69.1,20.4,35.6,5,0,1,1,0
C02127,39,63398,2,28.3,31.2,30.2,1,0,0,0,0
C02128,45,57604,2,56.9,40.0,28.6,1,0,0,1,0
C02129,27,84193,1,72.2,59.9,47.8,2,1,1,0,0
C02130,23,101987,1,86.4,75.2,53.4,5,0,0,0,0
C02131,24,98388,1,74.1,82.1,30.1,4,0,1,0,0
C02132,55,27350,3,48.8,24.8,41.3,4,1,1,0,0
C02133,48,32944,3,51.9,38.6,31.5,1,0,0,0,0
C02134,31,15000,3,60.9,42.7,41.6,5,0,1,1,0
C02135,52,46369,2,66.1,32.2,36.3,3,1,1,0,0
C02136,50,46177,2,50.0,47.1,51.1,1,0,1,0,0
C02137,56,64408,2,70.7,5.9,21.0,3,0,1,0,0
C02138,60,34821,3,46.4,48.3,13.4,5,0,0,0,0
C02139,59,15936,3,61.2,32.9,39.3,5,0,1,1,0
C02140,26,33819,3,51.4,38.4,45.0,5,0,0,0,0
C02141,54,17678,3,36.8,62.0,38.4,2,1,0,0,0
C02142,36,35734,2,47.7,21.1,43.1,2,0,0,0,1
C02143,36,23535,3,52.5,44.1,41.3,3,0,0,1,0
C02144,48,23011,3,44.5,51.9,17.2,5,1,0,0,0
C02145,46,30519,2,51.2,42.6,38.4,4,0,1,1,0
C02146,37,29061,3,58.0,15.8,50.8,5,0,1,0,0
C02147,64,93588,1,75.0,72.8,69.0,1,1,0,0,0
C02148,26,31587,3,0.8,36.8,19.3,4,0,0,0,1
C02149,22,22290,3,70.2,32.1,31.0,3,0,1,0,0
C02150,19,79208,1,86.8,46.3,74.0,1,0,0,0,0
C02151,56,49619,2,32.7,34.3,56.5,3,1,1,0,0
C02152,37,113759,1,55.2,78.2,29.7,5,0,0,0,0
C02153,38,15000,3,40.0,42.5,39.3,1,1,1,0,0
C02154,48,19019,3,36.6,31.0,23.8,5,1,0,0,0
C02155,38,50069,2,33.9,50.1,41.1,4,0,1,0,0
C02156,44,18215,3,34.8,47.8,42.1,4,1,0,0,0
C02157,20,74833,1,100.0,52.6,58.9,5,0,0,0,0
C02158,25,48424,2,75.5,36.8,42.6,4,1,1,0,1
C02159,61,41778,2,57.3,28.0,48.7,4,0,1,0,0
C02160,39,81289,1,82.1,64.2,75.5,3,0,1,0,0
C02161,25,57851,2,39.3,72.9,19.0,3,0,1,0,0
C02162,35,47046,2,46.6,49.9,52.1,3,0,1,0,0
C02163,33,44335,2,51.4,29.6,44.9,4,0,0,0,0
C02164,30,47927,2,35.1,65.4,41.8,2,0,0,0,0
C02165,31,24953,3,38.6,60.3,26.7,1,0,1,0,0
C02166,52,28246,2,57.8,19.7,46.8,1,0,0,0,0
C02167,23,27884,3,61.4,28.7,59.5,1,0,1,0,0
C02168,32,44362,2,46.0,38.0,33.5,3,0,0,1,0
C02169,39,65769,2,27.1,23.9,36.1,3,0,0,0,0
C02170,43,57388,2,40.6,38.6,22.2,5,1,0,0,0
C02171,59,64625,2,23.4,50.7,26.4,4,0,0,0,0
C02172,61,37362,2,46.1,19.4,22.1,1,0,1,0,0
C02173,31,45357,2,48.8,44.4,36.6,3,1,0,1,0
C02174,43,55150,1,72.0,43.2,40.3,5,0,1,0,0
C02175,19,41185,2,48.6,46.0,39.5,4,1,1,0,0
C02176,47,65651,2,51.3,38.9,24.3,4,1,0,0,0
C02177,25,68593,2,48.9,30.0,33.0,1,0,1,0,0
C02178,21,17824,3,27.0,52.5,23.6,1,0,1,0,0
C02179,49,44271,2,41.2,22.3,37.3,1,1,1,0,0
C02180,26,24523,3,51.1,43.6,15.4,3,0,1,0,0
C02181,40,28660,3,68.7,40.4,36.8,3,0,1,1,0
C02182,22,15000,3,40.9,56.9,31.7,2,0,0,0,0
C02183,53,15000,3,53.3,31.3,37.2,2,0,0,0,1
C02184,53,89792,1,91.0,71.5,68.4,5,0,1,0,0
C02185,45,25637,2,42.1,21.4,42.9,1,1,1,0,0
C02186,57,71064,1,62.0,81.4,66.0,3,0,1,0,0
C02187,38,26013,3,63.0,33.6,37.6,3,0,0,0,0
C02188,26,55195,2,65.7,27.1,12.6,1,0,0,0,0
C02189,25,48228,2,51.9,28.5,20.1,5,1,0,0,0
C02190,28,22714,3,80.4,48.1,30.3,1,0,0,0,1
C02191,27,96891,1,87.9,45.8,69.3,1,0,1,0,0
C02192,33,53565,2,76.9,24.8,41.3,1,1,0,0,0
C02193,28,20956,3,56.5,53.4,36.6,1,1,1,0,0
C02194,45,80754,1,81.1,59.6,51.2,1,0,0,0,0
C02195,24,54789,2,40.2,54.3,21.7,3,1,1,0,0
C02196,47,35738,3,57.7,34.6,38.3,4,0,0,1,0
C02197,33,95726,1,80.7,42.7,69.0,5,1,1,0,1
C02198,50,65181,2,28.7,42.3,37.5,3,0,0,1,0
C02199,42,42367,2,42.6,60.8,55.5,5,0,1,1,0
C02200,60,43447,2,12.9,59.6,26.8,1,1,0,0,0
C02201,38,75292,1,94.1,66.6,69.7,3,0,1,0,0
C02202,31,24102,3,32.8,30.6,14.7,4,0,1,1,0
C02203,45,18699,3,41.7,25.2,37.5,1,1,1,0,1
C02204,48,105318,1,54.5,55.0,30.7,3,1,1,0,0
C02205,38,61041,2,70.8,60.7,22.5,4,0,0,0,0
C02206,44,46179,2,23.4,57.4,45.1,5,0,0,1,0
C02207,40,29010,3,53.3,40.2,52.3,5,1,0,0,0
C02208,32,52786,2,57.0,50.9,26.7,2,0,1,0,0
C02209,32,94396,1,86.5,47.4,35.2,1,1,1,0,0
C02210,60,53113,1,83.8,49.6,65.3,4,0,1,0,0
C02211,49,24089,3,49.1,42.9,37.8,3,0,1,1,0
C02212,22,49274,2,24.8,41.5,44.4,5,0,1,0,0
C02213,63,28897,3,29.5,28.2,13.7,1,1,0,0,0
C02214,51,42144,2,47.6,29.7,42.2,3,0,1,0,1
C02215,20,15000,3,46.5,29.5,41.2,5,0,0,1,0
C02216,52,58366,1,83.0,79.9,48.9,4,1,1,1,0
C02217,45,78779,1,84.4,53.5,47.6,3,0,0,0,0
C02218,61,25399,3,43.7,39.4,42.2,2,0,1,0,0
C02219,41,35523,3,58.3,51.4,31.4,2,0,0,0,0
C02220,42,57284,2,43.9,58.9,48.3,2,1,0,0,0
C02221,32,51019,2,69.3,59.9,38.7,4,1,0,0,0
C02222,33,49595,2,34.6,61.3,35.7,3,1,0,1,0
C02223,47,63802,2,47.9,28.6,33.0,1,0,0,0,0
C02224,56,68197,1,78.7,67.1,55.9,4,1,0,0,0
C02225,59,24123,3,53.8,54.0,44.6,2,1,0,1,0
C02226,54,36384,2,33.3,60.7,41.4,5,0,1,1,1
C02227,46,33868,3,73.9,63.3,29.9,2,0,1,0,0
C02228,41,87849,1,80.7,45.4,68.4,1,0,0,1,0
C02229,33,65849,1,73.8,39.9,75.2,2,1,0,0,0
C02230,54,48569,2,46.3,45.5,39.6,2,0,1,0,0
C02231,32,56370,2,53.3,48.3,36.1,2,0,0,0,0
C02232,30,46866,2,65.0,58.8,41.0,4,1,1,0,0
C02233,58,69310,1,89.4,70.8,58.6,4,1,0,0,0
C02234,45,20910,3,34.0,53.6,37.9,3,0,0,0,0
C02235,34,27118,3,54.0,31.2,54.7,2,0,1,0,0
C02236,58,22762,3,73.0,24.6,37.6,1,1,1,0,0
C02237,63,70924,1,77.0,82.5,65.3,1,1,0,0,1
C02238,32,33299,2,76.8,28.1,27.8,4,1,1,1,0
C02239,42,50970,2,50.8,62.1,40.9,4,1,0,1,0
C02240,40,47734,2,38.5,14.4,32.7,1,0,0,1,0
C02241,50,45979,2,31.6,48.5,50.7,3,1,0,0,0
C02242,62,83975,1,68.8,53.1,54.6,5,0,0,1,0
C02243,43,59350,2,15.7,36.9,29.6,3,1,1,0,0
C02244,55,58769,2,38.8,26.1,27.8,4,1,1,0,0
C02245,45,56909,2,41.1,9.1,57.0,1,0,1,0,1
C02246,59,75186,1,70.7,49.7,57.6,3,0,1,0,0
C02247,37,42912,2,56.2,32.3,28.4,3,1,1,0,0
C02248,36,36951,2,41.7,56.7,9.9,4,0,1,0,1
C02249,37,42585,2,35.5,28.3,24.1,4,1,0,0,1
C02250,64,50245,2,40.1,46.8,41.3,1,0,1,0,1
C02251,46,40171,2,50.3,20.6,41.3,2,1,0,1,0
C02252,25,25600,3,46.1,47.2,27.2,1,0,1,0,0
C02253,19,37931,2,34.5,6.4,27.9,4,1,1,1,0
C02254,42,29237,2,46.9,71.4,57.3,2,0,0,0,0
C02255,55,30121,3,44.2,37.9,67.4,5,0,1,0,0
C02256,40,44069,2,27.9,0.0,48.8,5,0,0,0,0
C02257,44,19768,3,40.7,29.2,53.7,3,1,0,0,0
C02258,55,18163,3,53.7,26.9,56.3,5,1,0,1,0
C02259,42,88460,1,100.0,74.3,47.6,5,0,1,0,0
C02260,60,67186,2,41.6,34.5,31.4,4,0,0,0,0
C02261,47,44961,2,55.2,30.1,24.5,3,1,1,0,0
C02262,52,23652,3,30.3,27.8,57.0,4,1,0,1,0
C02263,54,63395,2,30.8,22.6,23.4,2,0,0,0,0
C02264,47,43791,1,89.9,56.7,51.0,5,0,1,0,0
C02265,20,74585,2,67.5,58.0,22.9,4,1,1,0,0
C02266,38,128882,1,76.6,49.3,63.9,4,1,1,0,0
C02267,24,15000,3,40.9,39.7,11.2,4,1,0,0,1
C02268,41,48781,2,68.2,23.1,17.8,3,0,0,0,0
C02269,24,20506,3,40.7,41.1,27.5,1,1,1,0,0
C02270,41,23345,3,78.5,43.4,20.6,1,0,0,0,0
C02271,34,44770,2,37.3,36.7,47.7,2,0,1,1,1
C02272,18,60146,2,29.8,45.9,35.1,5,1,1,1,0
C02273,23,24296,3,42.5,44.6,41.9,4,0,1,1,1
C02274,41,19306,3,41.3,24.2,40.6,4,0,0,0,1
C02275,21,23923,3,32.9,57.9,32.5,3,0,1,0,0
C02276,58,90295,1,54.6,48.4,61.6,1,1,0,0,1
C02277,53,35203,2,49.8,65.1,40.4,3,1,0,0,0
C02278,51,47075,1,100.0,79.0,57.3,1,0,0,1,0
C02279,26,37454,3,38.1,69.6,14.8,5,1,0,0,0
C02280,55,41969,2,36.3,57.6,41.2,1,1,1,0,0
C02281,47,48283,2,60.4,43.4,19.9,3,0,1,0,0
C02282,36,72044,1,83.7,73.8,76.9,3,0,1,0,0
C02283,18,56851,2,27.9,29.5,35.9,5,1,0,0,0
C02284,42,36079,3,41.3,48.0,18.7,5,1,0,0,0
C02285,55,91598,1,73.0,65.7,77.4,3,0,1,0,0
C02286,19,49632,1,73.9,55.6,52.3,4,1,0,1,0
C02287,20,16349,3,51.2,52.5,37.3,1,0,1,0,0
C02288,36,22506,3,45.4,40.6,36.8,1,0,0,0,1
C02289,42,74635,1,65.9,48.1,56.4,5,0,1,0,0
C02290,40,28475,2,21.2,25.4,42.1,4,1,0,0,0
C02291,38,30120,3,56.0,55.0,26.7,2,0,1,0,0
C02292,29,18210,3,42.0,47.5,22.1,2,0,0,0,0
C02293,20,68666,2,58.9,58.0,43.1,2,0,1,0,1
C02294,19,72757,2,32.7,54.7,46.2,5,0,0,0,0
C02295,22,46896,2,45.4,38.7,42.3,3,0,1,0,0
C02296,50,88779,1,87.5,64.0,42.6,3,1,1,0,0
C02297,54,17300,3,30.0,66.7,11.7,5,0,1,1,1
C02298,38,92473,1,100.0,89.9,60.3,3,1,0,1,0
C02299,21,70036,1,67.9,61.9,53.4,4,0,0,0,1
C02300,37,18204,3,46.9,34.3,42.0,3,0,1,0,0
C02301,64,23191,3,33.6,12.1,60.3,1,1,1,1,1
C02302,29,22089,3,40.0,21.6,36.8,4,1,1,1,1
C02303,41,45935,2,16.7,46.1,38.5,5,0,1,0,0
C02304,43,61870,2,39.4,50.5,39.6,2,0,1,0,0
C02305,33,40183,2,60.4,46.1,37.4,1,1,0,1,0
C02306,38,71687,2,55.6,57.2,63.2,2,0,0,0,0
C02307,40,33436,2,43.7,45.9,24.9,4,1,1,0,0
C02308,40,70192,2,48.7,28.4,23.4,3,0,1,0,0
C02309,51,37293,2,32.6,48.9,31.1,5,0,1,0,0
C02310,45,24993,3,69.4,42.5,55.9,3,0,0,0,0
C02311,20,21936,3,76.0,31.4,28.1,1,0,1,0,0
C02312,18,73125,1,72.5,56.7,66.3,2,1,1,1,0
C02313,37,60016,2,83.9,41.2,47.9,3,0,0,1,0
C02314,60,109996,1,71.0,33.9,50.3,2,1,0,0,1
C02315,19,64881,2,26.2,37.3,47.2,5,1,0,0,0
C02316,21,44939,2,34.4,61.2,52.0,4,0,1,0,0
C02317,49,83685,1,60.2,87.5,59.0,5,1,0,0,0
C02318,39,20112,3,79.7,42.8,29.5,4,0,1,0,0
C02319,28,37605,2,40.8,40.9,36.8,5,0,1,0,0
C02320,27,17835,3,32.1,18.5,30.9,2,0,1,0,0
C02321,49,71248,1,53.7,72.3,50.2,4,0,1,0,1
C02322,42,84992,1,73.9,79.1,56.7,5,0,1,0,0
C02323,47,26102,2,60.0,51.3,40.8,5,0,1,0,0
C02324,31,79072,1,75.6,73.9,59.3,3,0,0,0,0
C02325,42,68950,2,16.9,40.6,36.6,2,1,0,1,1
C02326,58,32011,3,28.1,38.1,31.6,4,0,0,1,0
C02327,32,68296,1,50.4,46.2,82.1,1,1,1,0,1
C02328,36,52062,1,84.7,55.1,49.7,4,1,1,0,1
C02329,25,55747,2,46.0,36.5,52.0,2,1,0,0,1
C02330,48,21032,2,73.0,49.3,51.1,4,0,0,0,1
C02331,19,63876,2,74.4,28.4,34.2,2,1,1,0,0
C02332,29,47330,2,44.5,31.4,23.7,3,0,1,0,0
C02333,51,36445,3,44.7,42.9,25.1,2,1,0,0,0
C02334,18,45460,1,100.0,61.6,33.1,1,1,1,1,0
C02335,64,61476,2,40.7,52.1,36.9,5,0,0,0,0
C02336,36,48743,2,22.7,56.1,38.1,5,0,0,0,0
C02337,36,22930,3,22.6,40.9,28.6,5,1,1,0,0
C02338,43,32876,2,19.2,62.4,52.2,5,0,1,1,1
C02339,48,57446,2,61.3,13.9,17.3,5,0,1,1,0
C02340,39,93522,1,57.1,58.5,48.4,2,0,1,0,0
C02341,59,115702,1,100.0,53.5,32.6,3,1,0,0,0
C02342,63,100161,1,69.1,57.2,32.1,4,0,0,0,1
C02343,27,21288,3,71.1,52.5,50.0,1,0,1,1,0
C02344,51,37451,2,39.5,39.4,31.5,4,0,1,1,0
C02345,32,16446,3,21.5,36.9,36.2,5,0,0,1,0
C02346,64,109464,1,88.5,55.7,53.8,1,0,1,0,1
C02347,29,20136,3,66.0,39.3,31.0,2,1,0,0,0
C02348,31,34251,3,31.4,48.3,39.6,4,0,1,0,0
C02349,51,90501,1,52.4,83.2,50.8,1,1,1,0,0
C02350,55,86598,1,85.8,78.2,47.6,4,0,0,0,0
C02351,24,73862,1,55.4,89.3,60.2,2,0,1,1,0
C02352,44,29129,3,46.6,17.7,39.3,3,0,0,0,0
C02353,34,79690,1,75.0,68.1,57.0,2,1,0,0,0
C02354,46,45384,2,17.7,21.7,50.4,3,0,0,1,0
C02355,44,58700,2,36.3,31.6,60.1,5,0,1,0,0
C02356,64,24100,3,55.6,44.1,40.8,2,1,0,0,0
C02357,61,40020,2,41.9,46.3,30.0,5,0,0,1,0
C02358,48,57497,2,40.1,18.3,34.2,3,0,0,0,0
C02359,49,24600,3,31.0,28.8,33.6,2,1,1,0,0
C02360,60,89778,1,95.4,66.6,75.2,1,0,1,1,0
C02361,26,22163,3,66.1,49.3,39.6,4,1,1,0,0
C02362,52,55817,1,95.9,76.9,49.0,5,1,0,0,1
C02363,54,71688,2,55.8,21.7,20.9,5,0,1,0,0
C02364,23,34666,3,45.7,54.9,48.1,2,1,1,1,0
C02365,59,61047,2,48.7,54.0,13.0,2,0,0,0,0
C02366,50,45152,2,34.0,30.1,32.3,5,0,1,0,0
C02367,34,46246,2,39.7,10.3,48.8,5,0,1,0,0
C02368,40,67279,2,44.9,23.9,42.3,1,1,1,0,0
C02369,41,45577,2,37.2,31.1,30.7,2,0,0,0,0
C02370,61,42093,2,50.0,63.1,58.6,1,1,1,1,0
C02371,63,73402,2,51.9,38.2,29.7,3,0,1,1,1
C02372,55,49404,2,77.6,24.9,11.0,2,0,0,0,0
C02373,48,72105,2,49.2,42.2,40.4,4,1,0,1,0
C02374,22,32520,2,16.3,20.6,13.7,3,0,0,0,1
C02375,60,56477,2,62.4,47.7,25.0,2,1,0,0,0
C02376,24,121421,1,89.2,22.1,58.3,2,0,1,0,0
C02377,25,25185,3,75.2,27.5,29.5,3,1,1,1,0
C02378,21,46699,2,67.1,45.6,42.0,4,0,0,0,0
C02379,62,56644,1,72.4,47.1,55.1,2,0,0,1,0
C02380,41,63529,2,55.8,73.0,45.3,1,0,1,0,0
C02381,29,20186,3,36.1,24.4,14.7,4,0,1,0,0
C02382,21,78103,1,82.5,57.4,61.6,5,0,0,1,0
C02383,37,55309,1,55.3,50.5,41.7,1,0,1,0,0
C02384,52,111137,1,53.0,65.8,46.3,3,0,0,1,0
C02385,64,103097,1,73.5,80.9,46.7,3,1,1,1,0
C02386,43,24802,3,46.1,41.3,58.1,4,1,0,1,0
C02387,46,17786,3,82.3,32.7,23.5,2,1,1,1,0
C02388,57,110718,1,67.2,76.6,67.8,5,0,0,1,1
C02389,60,22712,3,20.9,19.9,35.5,4,0,1,1,1
C02390,31,57895,1,76.9,66.6,60.9,3,0,1,0,0
C02391,64,27973,2,67.1,40.9,44.5,3,0,0,0,0
C02392,42,20962,3,43.9,55.1,49.0,5,0,1,0,0
C02393,61,31817,2,47.4,45.3,44.7,3,1,1,0,0
C02394,23,67543,1,81.9,68.0,82.1,1,0,1,1,0
C02395,22,59305,2,38.2,40.4,44.2,4,1,0,0,0
C02396,59,22653,3,33.2,29.4,36.1,4,0,1,0,0
C02397,49,54446,2,52.1,37.2,26.5,5,0,1,0,0
C02398,26,65533,1,53.6,66.8,48.1,3,1,0,1,1
C02399,60,81303,1,74.1,63.3,19.8,2,1,0,1,0
C02400,22,74011,2,50.1,37.8,52.0,2,0,1,0,0
C02401,50,45643,2,38.6,26.1,28.8,4,0,1,0,0
C02402,27,27402,3,23.1,45.0,28.3,5,0,0,1,0
C02403,21,15215,3,21.8,47.2,26.6,2,1,0,0,1
C02404,55,34500,3,90.4,58.5,57.8,5,1,1,1,0
C02405,57,22017,3,67.2,29.8,27.3,3,0,1,1,0
C02406,22,101010,1,58.9,32.1,38.8,4,1,0,1,0
C02407,22,48460,2,34.9,51.3,22.6,2,0,1,0,0
C02408,46,57644,2,45.1,33.9,41.1,2,1,1,0,0
C02409,19,58387,2,32.8,33.3,38.2,1,1,0,1,1
C02410,53,22172,3,25.3,58.8,49.8,3,1,1,1,1
C02411,61,63648,2,36.2,19.4,48.1,2,0,0,0,0
C02412,53,20256,3,64.9,70.8,36.0,1,1,0,1,0
C02413,28,59724,2,57.6,30.8,28.6,5,1,1,1,0
C02414,26,45122,2,30.4,53.0,54.5,2,0,1,0,1
C02415,49,54369,2,40.3,38.4,27.4,5,1,1,1,1
C02416,20,70760,1,57.0,66.3,33.2,1,1,1,0,0
C02417,43,80999,1,54.7,87.7,31.9,2,0,1,1,0
C02418,39,36566,2,46.2,52.8,15.6,2,0,1,0,0
C02419,52,84951,1,81.7,52.7,60.0,5,1,0,1,0
C02420,27,25276,3,50.9,31.4,61.6,5,1,0,1,0
C02421,53,69196,1,82.2,41.0,33.8,4,1,1,0,0
C02422,50,78899,1,74.9,61.4,60.7,5,0,0,0,0
C02423,29,25837,3,36.7,29.9,36.1,1,1,1,0,0
C02424,34,67672,1,62.1,32.8,70.8,1,1,0,0,0
C02425,21,24195,3,21.6,68.0,25.5,2,0,1,1,1
C02426,39,18715,3,43.3,31.7,42.1,1,0,0,0,0
C02427,30,126914,1,64.9,60.2,59.1,5,0,1,1,0
C02428,23,63238,2,24.3,46.0,66.3,3,0,0,0,0
C02429,44,53413,2,49.1,42.1,36.7,2,1,0,1,0
C02430,44,32325,3,56.8,42.5,39.3,3,0,0,0,1
C02431,22,15000,3,17.4,73.2,36.0,1,0,0,1,0
C02432,26,15000,3,40.9,7.1,30.0,4,1,0,0,0
C02433,21,45008,2,69.7,43.2,46.4,5,0,0,0,0
C02434,49,32767,2,53.3,36.0,21.1,3,0,0,0,0
C02435,33,47042,2,16.9,36.8,11.0,5,0,0,0,0
C02436,21,26285,3,54.9,42.2,33.2,1,0,0,1,0
C02437,27,61505,2,33.8,36.0,44.8,3,0,0,1,1
C02438,63,35771,2,55.4,42.8,28.0,1,1,1,0,0
C02439,30,54995,2,34.6,39.6,37.2,5,0,1,0,0
C02440,50,25089,3,44.2,20.3,20.4,5,0,0,1,0
C02441,40,27171,3,36.9,45.7,47.8,3,0,0,0,0
C02442,26,69604,1,70.4,82.2,63.6,3,0,1,0,0
C02443,32,107662,1,75.9,67.6,69.2,5,0,1,0,0
C02444,18,48706,2,41.6,68.0,37.0,5,1,1,0,0
C02445,53,72177,2,27.4,60.0,18.3,1,1,0,1,0
C02446,33,40120,2,52.4,52.7,18.8,1,0,0,1,0
C02447,41,94856,1,54.4,71.6,40.3,1,0,0,0,0
C02448,25,49254,2,20.8,40.5,41.2,3,0,1,0,0
C02449,56,45903,2,59.9,57.1,41.8,2,0,0,0,0
C02450,28,57903,2,42.4,63.6,30.6,5,0,1,0,0
C02451,44,46260,2,47.4,52.1,43.9,4,0,1,0,0
C02452,59,15000,3,56.5,31.4,52.0,3,0,0,0,1
C02453,51,15000,2,49.9,39.4,33.9,2,1,0,0,0
C02454,46,32952,3,62.5,48.6,38.7,4,1,0,0,0
C02455,59,65378,2,40.6,52.6,32.5,2,0,1,0,1
C02456,26,73591,2,60.5,38.8,33.5,1,0,0,1,0
C02457,63,49780,2,46.8,31.5,37.0,4,1,1,1,0
C02458,44,54147,1,81.8,62.8,53.6,1,0,1,1,0
C02459,37,44755,2,51.1,23.9,46.0,5,0,1,0,0
C02460,30,50142,2,63.6,25.9,44.9,2,0,1,0,0
C02461,53,18706,3,55.8,20.1,29.6,4,0,0,0,0
C02462,63,70607,2,38.4,25.8,24.2,1,0,0,1,0
C02463,50,124790,1,65.8,77.7,49.1,1,0,1,1,0
C02464,19,55978,2,44.3,59.2,49.9,2,1,1,1,0
C02465,40,79782,1,76.8,42.2,45.1,2,0,1,0,0
C02466,52,16906,3,29.2,47.4,5.6,1,0,0,0,0
C02467,36,34665,3,13.1,39.8,64.4,3,0,0,0,0
C02468,54,50953,2,21.8,22.1,40.0,1,1,0,1,0
C02469,51,46385,2,74.8,73.3,45.9,2,1,1,1,0
C02470,21,56014,2,35.2,60.6,14.1,3,0,0,0,0
C02471,44,42678,2,73.6,45.3,32.2,4,0,1,0,0
C02472,26,25917,3,51.0,27.2,44.9,1,0,1,0,0
C02473,40,15984,3,44.3,36.6,20.9,4,1,0,0,0
C02474,36,63588,2,22.5,29.6,0.3,1,0,0,0,0
C02475,55,48694,2,45.1,41.5,39.0,5,0,1,0,0
C02476,58,103176,1,77.8,41.4,58.4,4,1,1,0,0
C02477,39,75977,1,83.2,52.6,48.4,4,1,1,0,0
C02478,43,77276,1,69.1,75.3,56.6,3,1,0,0,0
C02479,47,34846,2,27.8,72.0,34.0,3,1,1,0,0
C02480,48,29748,3,30.6,43.6,43.4,3,0,0,0,1
C02481,47,39052,2,32.2,46.8,47.4,2,0,1,0,0
C02482,54,70271,1,50.2,69.6,39.4,5,1,1,0,0
C02483,64,80020,1,64.2,86.3,56.6,2,1,0,1,0
C02484,56,51515,2,47.9,38.8,28.7,5,0,1,1,0
C02485,24,15000,3,40.5,35.2,35.2,2,1,1,0,0
C02486,40,47114,2,68.2,50.6,43.0,5,1,0,0,0
C02487,39,29970,3,30.3,53.6,45.1,1,0,0,1,0
C02488,41,22635,3,45.8,51.5,38.8,4,1,0,0,0
C02489,42,75505,1,80.7,59.9,80.1,5,1,1,1,0
C02490,51,52030,2,32.1,67.1,12.6,3,0,0,0,0
C02491,37,24212,3,35.5,45.8,32.7,3,0,0,1,0
C02492,30,37118,2,34.3,56.5,46.7,4,0,1,0,1
C02493,39,79273,1,62.5,77.8,64.3,4,0,1,1,0
C02494,58,31212,3,73.7,11.5,37.9,4,0,1,1,1
C02495,32,18430,3,46.7,37.7,34.9,5,0,0,0,0
C02496,18,45318,2,41.0,27.0,38.7,4,0,0,0,0
C02497,63,32729,2,36.0,43.5,23.1,5,0,1,0,0
C02498,27,98827,1,75.9,89.6,50.5,4,1,1,1,1
C02499,46,24422,3,36.7,49.1,45.2,1,1,1,0,0
C02500,55,39372,2,43.5,54.7,30.7,5,0,0,0,0
C02501,30,81845,1,73.5,57.2,54.6,1,0,1,1,0
C02502,33,34954,2,38.9,64.3,14.4,5,0,1,0,0
C02503,31,18540,3,42.2,14.9,37.2,4,0,0,1,1
C02504,25,15874,3,42.2,22.0,33.4,4,1,1,0,0
C02505,25,36665,2,40.2,83.9,50.1,3,0,1,0,0
C02506,26,107146,1,78.0,58.1,73.1,3,0,0,0,0
C02507,39,20418,3,56.4,43.4,45.4,1,0,1,1,0
C02508,42,27913,3,18.4,40.5,30.3,5,0,1,1,0
C02509,18,39546,2,68.6,39.1,7.6,3,0,1,0,1
C02510,57,59494,2,47.0,11.0,32.3,2,1,1,1,0
C02511,49,37173,2,54.2,28.4,37.4,4,1,0,0,1
C02512,21,50490,2,55.9,38.3,36.8,1,0,1,1,0
C02513,57,81057,1,60.2,76.4,39.8,2,0,1,1,0
C02514,19,126556,1,72.1,78.4,64.6,4,0,0,0,0
C02515,44,92608,1,70.4,79.3,46.5,5,1,1,0,0
C02516,39,21294,3,41.3,36.2,21.5,3,0,0,1,0
C02517,41,93700,1,78.0,60.0,60.6,2,0,0,0,0
C02518,62,122763,1,80.3,59.0,42.7,2,0,1,0,0
C02519,61,29629,2,54.1,48.8,26.1,4,0,0,1,0
C02520,31,63150,1,63.3,27.5,62.1,1,0,1,0,0
C02521,45,75262,1,55.2,70.8,46.8,2,1,1,0,1
C02522,63,44786,2,62.5,46.7,38.5,1,1,0,1,1
C02523,52,45840,2,42.4,20.7,60.5,2,0,0,1,1
C02524,59,33697,2,32.6,38.4,32.8,4,1,0,0,1
C02525,38,33774,3,35.1,37.4,35.0,1,0,0,0,0
C02526,31,51547,1,98.9,39.3,32.0,1,0,1,1,1
C02527,42,23748,3,29.8,47.6,41.1,2,1,0,0,1
C02528,56,31536,3,60.9,49.5,30.1,1,1,0,0,0
C02529,61,24811,3,36.3,47.7,22.9,3,0,0,1,0
C02530,50,37757,2,38.0,45.1,42.8,4,0,0,1,0
